HomeTeamExpenditure,HomeTeamIncome,HomeTeamBalance,AwayTeamExpenditure,AwayTeamIncome,AwayTeamBalance,HomeElo,AwayElo,EloDiff,FTR,FTR
31.22,2.87,-28.35,13.45,1.32,-12.14,1668.798192249876,1531.7452323023526,137.05295994752328,1,A
22.86,0.0,-22.86,151.43,99.27,-52.16,1547.845072921626,1425.5670693054903,122.27800361613572,1,A
195.35,46.7,-148.65,1.8,3.8,2.0,1518.7427396252658,1472.9682262225972,45.77451340266862,-1,H
41.53,61.9,20.37,43.54,26.04,-17.5,1419.5776940923702,1537.36067658615,-117.78298249377985,0,H
24.88,2.3,-22.58,35.15,4.4,-30.75,1410.1582763973097,1670.0235938322216,-259.86531743491196,-1,A
118.98,27.8,-91.18,96.0,123.83,27.83,1524.6592808181829,1791.9754320512664,-267.3161512330835,-1,H
137.7,142.81,5.11,48.48,44.15,-4.33,1636.243291541832,1430.0671734892203,206.17611805261163,0,H
40.16,1.9,-38.26,48.22,18.7,-29.52,1690.4052999214296,1626.2509478889024,64.15435203252719,1,D
22.52,7.25,-15.27,102.8,30.3,-72.5,1802.3543564455413,1642.715646822638,159.6387096229032,1,A
48.22,18.7,-29.52,24.88,2.3,-22.58,1438.0524638466777,1472.8889817997713,-34.83651795309356,0,D
151.43,99.27,-52.16,22.52,7.25,-15.27,1675.5147059528613,1519.3579673981592,156.1567385547021,0,D
102.8,30.3,-72.5,40.16,1.9,-38.26,1797.2767454712898,1628.2580011843747,169.01874428691508,1,H
45.02,23.87,-21.15,137.7,142.81,5.11,1532.461821984011,1810.909486875485,-278.447664891474,1,H
43.54,26.04,-17.5,12.62,0.0,-12.62,1415.6385512482857,1424.4765486945091,-8.837997446223426,1,H
1.8,3.8,2.0,118.98,27.8,-91.18,1522.373344435816,1702.6665897431567,-180.2932453073406,1,H
48.48,44.15,-4.33,31.22,2.87,-28.35,1634.1605163926945,1501.777850713338,132.38266567935648,0,D
13.45,1.32,-12.14,22.86,0.0,-22.86,1489.933115134525,1404.66716427667,85.26595085785493,1,H
35.15,4.4,-30.75,41.53,61.9,20.37,1564.0489652652057,1557.7735909788307,6.275374286374927,1,H
96.0,123.83,27.83,195.35,46.7,-148.65,1613.9896580671752,1678.1700801164127,-64.18042204923745,-1,A
118.98,27.8,-91.18,45.02,23.87,-21.15,1507.231848354737,1544.5264007185474,-37.29455236381045,0,H
12.62,0.0,-12.62,96.0,123.83,27.83,1471.389988474251,1501.3240550486717,-29.93406657442074,1,H
137.7,142.81,5.11,48.22,18.7,-29.52,1525.679733822382,1578.778065037029,-53.098331214646805,0,H
31.22,2.87,-28.35,1.8,3.8,2.0,1393.2762243625234,1805.5055317175093,-412.22930735498585,-1,D
22.86,0.0,-22.86,102.8,30.3,-72.5,1680.5135334604252,1557.434410826782,123.07912263364324,1,A
22.52,7.25,-15.27,35.15,4.4,-30.75,1409.0950639529296,1601.7294562431994,-192.63439229026972,1,D
24.88,2.3,-22.58,13.45,1.32,-12.14,1785.936898032714,1439.551457172198,346.3854408605159,1,H
195.35,46.7,-148.65,151.43,99.27,-52.16,1690.4302819403886,1669.1929395286384,21.237342411750205,1,H
41.53,61.9,20.37,48.48,44.15,-4.33,1543.0444912070077,1628.706518751295,-85.66202754428741,-1,A
40.16,1.9,-38.26,43.54,26.04,-17.5,1620.0292149381553,1431.0200359898652,189.00917894829013,1,H
13.45,1.32,-12.14,195.35,46.7,-148.65,1579.1717776760945,1627.588929911731,-48.41715223563642,1,D
48.22,18.7,-29.52,41.53,61.9,20.37,1640.0813530090973,1431.6527425200347,208.42861048906252,1,A
102.8,30.3,-72.5,31.22,2.87,-28.35,1423.4603210162895,1487.6791577323909,-64.21883671610135,1,H
43.54,26.04,-17.5,24.88,2.3,-22.58,1576.503308620804,1390.7185370985412,185.78477152226287,1,H
96.0,123.83,27.83,40.16,1.9,-38.26,1435.956284676745,1531.6696569492055,-95.71337227246045,-1,H
48.48,44.15,-4.33,12.62,0.0,-12.62,1485.0348857905317,1704.5145324116695,-219.47964662113782,0,H
35.15,4.4,-30.75,22.86,0.0,-22.86,1808.0632189814917,1508.8358277842835,299.22739119720814,1,H
151.43,99.27,-52.16,118.98,27.8,-91.18,1655.1086890573572,1690.4114420240644,-35.3027529667072,0,D
45.02,23.87,-21.15,22.52,7.25,-15.27,1547.536502263143,1527.954490238607,19.58201202453597,-1,A
1.8,3.8,2.0,137.7,142.81,5.11,1542.9224212890008,1789.5320705281667,-246.60964923916595,-1,A
118.98,27.8,-91.18,43.54,26.04,-17.5,1688.892523418693,1441.2017223234,247.69080109529295,1,H
12.62,0.0,-12.62,151.43,99.27,-52.16,1424.7074801340136,1656.627607662729,-231.92012752871528,-1,A
137.7,142.81,5.11,35.15,4.4,-30.75,1795.373802990241,1584.1684645770224,211.20533841321867,1,H
31.22,2.87,-28.35,96.0,123.83,27.83,1504.2893114827525,1596.2486869968125,-91.95937551405996,-1,A
40.16,1.9,-38.26,1.8,3.8,2.0,1610.5120205910127,1537.0806888269265,73.43133176408628,-1,A
22.86,0.0,-22.86,48.48,44.15,-4.33,1383.053381142323,1647.0266153951184,-263.97323425279546,-1,A
195.35,46.7,-148.65,45.02,23.87,-21.15,1696.1260709939445,1531.6919729066594,164.43409808728507,1,H
22.52,7.25,-15.27,48.22,18.7,-29.52,1543.7990195950904,1424.9871061548938,118.81191344019658,-1,A
41.53,61.9,20.37,13.45,1.32,-12.14,1542.638835471057,1493.423347208257,49.215488262800136,1,H
24.88,2.3,-22.58,102.8,30.3,-72.5,1469.9377564252804,1812.6097352830225,-342.67197885774203,-1,A
13.45,1.32,-12.14,22.52,7.25,-15.27,1577.3081490989198,1694.7050343574908,-117.39688525857105,-1,D
48.22,18.7,-29.52,22.86,0.0,-22.86,1652.4124399927025,1704.5133932921065,-52.100953299403955,0,A
102.8,30.3,-72.5,12.62,0.0,-12.62,1555.2045973839306,1466.2743903447197,88.93020703921093,1,D
45.02,23.87,-21.15,40.16,1.9,-38.26,1607.3686670789002,1802.234118468344,-194.8654513894437,0,H
43.54,26.04,-17.5,31.22,2.87,-28.35,1444.925606655024,1377.6675565447388,67.25805011028524,-1,D
96.0,123.83,27.83,137.7,142.81,5.11,1523.3046506084977,1592.3881120340086,-69.0834614255109,1,D
1.8,3.8,2.0,24.88,2.3,-22.58,1816.2731013635832,1418.4576706479413,397.8154307156419,0,H
48.48,44.15,-4.33,195.35,46.7,-148.65,1480.5340518767837,1523.8605190949602,-43.326467218176504,0,D
35.15,4.4,-30.75,118.98,27.8,-91.18,1435.389211384602,1493.1693314006648,-57.78012001606271,0,A
151.43,99.27,-52.16,41.53,61.9,20.37,1662.877417148801,1555.5281308025303,107.34928634627067,1,H
13.45,1.32,-12.14,31.22,2.87,-28.35,1614.9979829984322,1704.8210763604447,-89.82309336201251,1,D
48.22,18.7,-29.52,40.16,1.9,-38.26,1654.6451082294911,1794.6048025488117,-139.95969431932053,1,H
151.43,99.27,-52.16,22.86,0.0,-22.86,1566.4468795456391,1702.2807250553178,-135.83384550967867,0,D
102.8,30.3,-72.5,22.52,7.25,-15.27,1437.861033699005,1545.0207105303575,-107.1596768313525,0,H
45.02,23.87,-21.15,12.62,0.0,-12.62,1567.192107095966,1455.0321081830111,112.15999891295496,0,D
43.54,26.04,-17.5,41.53,61.9,20.37,1804.031713560115,1521.9996015233842,282.0321120367307,1,D
96.0,123.83,27.83,118.98,27.8,-91.18,1673.3848374209738,1395.53558288469,277.84925453628375,0,H
1.8,3.8,2.0,195.35,46.7,-148.65,1427.0575803150728,1574.4442343687645,-147.3866540536917,1,D
48.48,44.15,-4.33,137.7,142.81,5.11,1482.3949694483597,1490.6975090862618,-8.3025396379021,0,H
35.15,4.4,-30.75,24.88,2.3,-22.58,1541.2485282737416,1430.69905845141,110.5494698223315,0,D
12.62,0.0,-12.62,43.54,26.04,-17.5,1540.5355837994446,1562.5112559831032,-21.975672183658617,0,H
137.7,142.81,5.11,45.02,23.87,-21.15,1517.0579495442205,1663.4266809822125,-146.36873143799198,-1,H
31.22,2.87,-28.35,48.48,44.15,-4.33,1459.7129592958738,1448.064684613615,11.648274682258716,1,H
40.16,1.9,-38.26,102.8,30.3,-72.5,1405.493739323451,1482.753350683296,-77.25961135984494,1,D
22.86,0.0,-22.86,13.45,1.32,-12.14,1490.3391278513254,1675.3807071558297,-185.04157930450424,1,H
22.52,7.25,-15.27,151.43,99.27,-52.16,1553.437130070222,1808.9733655392783,-255.53623546905624,0,A
41.53,61.9,20.37,35.15,4.4,-30.75,1773.8692036224732,1536.630528759904,237.23867486256904,1,D
24.88,2.3,-22.58,48.22,18.7,-29.52,1435.3170579652476,1442.346160429918,-7.029102464670359,1,H
118.98,27.8,-91.18,1.8,3.8,2.0,1686.0272520858105,1572.0297086101427,113.99754347566773,1,H
195.35,46.7,-148.65,96.0,123.83,27.83,1696.6978959908142,1633.7918072730663,62.906088717747934,-1,A
13.45,1.32,-12.14,151.43,99.27,-52.16,1653.070302670599,1508.0281115731711,145.0421910974278,1,A
12.62,0.0,-12.62,31.22,2.87,-28.35,1541.4830866134714,1779.9688833631317,-238.48579674966027,-1,A
22.86,0.0,-22.86,1.8,3.8,2.0,1530.5308490192456,1651.4783881438518,-120.94753912460624,-1,A
45.02,23.87,-21.15,96.0,123.83,27.83,1427.0427310797074,1679.011315120029,-251.9685840403215,-1,A
43.54,26.04,-17.5,195.35,46.7,-148.65,1450.620487315458,1512.649532336556,-62.029045021098,-1,A
41.53,61.9,20.37,137.7,142.81,5.11,1464.4716989820224,1672.4565189532618,-207.9848199712394,-1,A
48.48,44.15,-4.33,22.52,7.25,-15.27,1423.775391024725,1561.7820488267932,-138.00665780206828,-1,H
102.8,30.3,-72.5,118.98,27.8,-91.18,1799.5771547260713,1696.27491186916,103.30224285691133,-1,A
35.15,4.4,-30.75,48.22,18.7,-29.52,1561.5637531690763,1433.5673927194546,127.99636044962176,1,H
40.16,1.9,-38.26,24.88,2.3,-22.58,1562.8333408834292,1474.2102511900343,88.62308969339483,0,D
137.7,142.81,5.11,102.8,30.3,-72.5,1571.1185953003803,1421.3447511507327,149.77384414964763,1,D
31.22,2.87,-28.35,40.16,1.9,-38.26,1477.9555390795886,1662.1484126099892,-184.19287353040068,-1,A
48.22,18.7,-29.52,45.02,23.87,-21.15,1498.9500016337809,1438.27040132826,60.67960030552081,1,A
151.43,99.27,-52.16,35.15,4.4,-30.75,1684.7092950490037,1414.4388445511377,270.270450497866,1,H
195.35,46.7,-148.65,22.86,0.0,-22.86,1524.9996183237542,1559.088052993875,-34.088434670120705,-1,H
1.8,3.8,2.0,43.54,26.04,-17.5,1423.8563052077927,1520.5513905886244,-96.69508538083164,-1,H
22.52,7.25,-15.27,12.62,0.0,-12.62,1786.0337511628586,1780.2441760739482,5.7895750889103965,0,H
24.88,2.3,-22.58,48.48,44.15,-4.33,1679.41542588414,1571.2748406807382,108.14058520340177,1,A
118.98,27.8,-91.18,13.45,1.32,-12.14,1715.607890521283,1457.5127920511443,258.09509847013874,1,H
96.0,123.83,27.83,41.53,61.9,20.37,1661.457846574473,1535.4182188137445,126.03962776072854,-1,A
13.45,1.32,-12.14,137.7,142.81,5.11,1669.8659798345932,1721.1448639653186,-51.27888413072537,1,A
40.16,1.9,-38.26,151.43,99.27,-52.16,1451.9758186071087,1785.783818246959,-333.8079996398503,-1,D
22.86,0.0,-22.86,31.22,2.87,-28.35,1572.621041311848,1689.8917688401164,-117.27072752826825,0,A
102.8,30.3,-72.5,48.22,18.7,-29.52,1409.211347837598,1511.466630005781,-102.25528216818316,-1,D
43.54,26.04,-17.5,96.0,123.83,27.83,1780.4941089898475,1412.9264201107558,367.56768887909175,0,A
41.53,61.9,20.37,22.52,7.25,-15.27,1412.4381507233168,1641.2430567897786,-228.80490606646185,-1,D
48.48,44.15,-4.33,118.98,27.8,-91.18,1555.633008598439,1511.3565680548927,44.27644054354619,0,H
12.62,0.0,-12.62,24.88,2.3,-22.58,1531.481275685661,1580.0251957277965,-48.54392004213537,0,D
45.02,23.87,-21.15,1.8,3.8,2.0,1560.7984977247618,1689.9367917625434,-129.13829403778163,0,D
35.15,4.4,-30.75,195.35,46.7,-148.65,1425.8638349071482,1470.2379718549846,-44.374136947836405,0,D
118.98,27.8,-91.18,22.86,0.0,-22.86,1703.946913164313,1398.5028613015554,305.44405186275753,1,H
48.22,18.7,-29.52,13.45,1.32,-12.14,1424.6995603548028,1448.1451650406543,-23.44560468585155,1,H
151.43,99.27,-52.16,48.48,44.15,-4.33,1685.0126806652163,1687.0639306355988,-2.051249970382514,1,H
22.52,7.25,-15.27,43.54,26.04,-17.5,1513.2578542294686,1406.0991498183917,107.158704411077,-1,A
137.7,142.81,5.11,40.16,1.9,-38.26,1789.6144718134135,1577.5001294867482,212.11434232666534,1,H
31.22,2.87,-28.35,45.02,23.87,-21.15,1522.1751165418236,1533.5635528162327,-11.38843627440906,0,D
195.35,46.7,-148.65,12.62,0.0,-12.62,1684.6047574269346,1427.7692710611302,256.8354863658044,1,H
96.0,123.83,27.83,35.15,4.4,-30.75,1647.5820576947035,1566.1305320603706,81.45152563433294,0,D
1.8,3.8,2.0,102.8,30.3,-72.5,1577.9429185972251,1768.7209687458007,-190.77805014857563,-1,A
24.88,2.3,-22.58,41.53,61.9,20.37,1468.3325357010026,1553.7317224238627,-85.39918672286012,1,H
13.45,1.32,-12.14,1.8,3.8,2.0,1535.1172435832425,1690.174543908695,-155.0573003254524,1,A
137.7,142.81,5.11,12.62,0.0,-12.62,1493.772765727833,1486.9470145416228,6.825751186210255,0,D
31.22,2.87,-28.35,118.98,27.8,-91.18,1440.71025477456,1425.5842383200272,15.126016454532873,1,A
48.22,18.7,-29.52,43.54,26.04,-17.5,1776.2232502116487,1533.0720505150314,243.15119969661737,1,H
102.8,30.3,-72.5,45.02,23.87,-21.15,1796.4471379634945,1422.1994845793702,374.2476533841243,0,H
22.52,7.25,-15.27,24.88,2.3,-22.58,1432.1344706208972,1570.4406371313771,-138.3061665104799,-1,D
41.53,61.9,20.37,195.35,46.7,-148.65,1522.666618843025,1708.3570999724875,-185.69048112946257,-1,H
40.16,1.9,-38.26,22.86,0.0,-22.86,1570.6674633366672,1394.0926744933806,176.57478884328657,0,D
96.0,123.83,27.83,151.43,99.27,-52.16,1644.1285507473242,1700.1012392163316,-55.97268846900738,-1,A
48.48,44.15,-4.33,35.15,4.4,-30.75,1671.9753720844835,1569.58403900775,102.39133307673342,0,D
12.62,0.0,-12.62,41.53,61.9,20.37,1527.1360951655774,1422.8090080225577,104.32708714301975,1,A
195.35,46.7,-148.65,22.52,7.25,-15.27,1434.0817011653685,1556.3999225044768,-122.31822133910828,-1,H
45.02,23.87,-21.15,13.45,1.32,-12.14,1668.8918649874604,1493.4781122684465,175.41375271901393,1,H
1.8,3.8,2.0,48.22,18.7,-29.52,1579.7660997297166,1455.0576244289146,124.70847530080209,1,H
24.88,2.3,-22.58,96.0,123.83,27.83,1487.2416680010094,1631.5243945202733,-144.28272651926386,1,H
35.15,4.4,-30.75,31.22,2.87,-28.35,1573.8809448656173,1514.9983650150564,58.88257985056089,-1,A
118.98,27.8,-91.18,40.16,1.9,-38.26,1716.0253538004563,1563.639069851445,152.38628394901139,1,H
151.43,99.27,-52.16,102.8,30.3,-72.5,1712.7053954433825,1782.159205561103,-69.45381011772042,1,H
13.45,1.32,-12.14,24.88,2.3,-22.58,1445.221822619701,1485.4673236466822,-40.245501026981174,0,H
48.22,18.7,-29.52,22.52,7.25,-15.27,1412.1825060843132,1508.1358559689677,-95.95334988465447,1,D
96.0,123.83,27.83,31.22,2.87,-28.35,1610.6302065523153,1532.5164674881405,78.11373906417475,1,H
151.43,99.27,-52.16,12.62,0.0,-12.62,1667.6784662266164,1566.326902765453,101.35156346116332,1,H
102.8,30.3,-72.5,22.86,0.0,-22.86,1556.3628423925334,1784.5649213774964,-228.202078984963,-1,H
45.02,23.87,-21.15,195.35,46.7,-148.65,1589.6019015389302,1554.8263566682167,34.775544870713475,1,A
43.54,26.04,-17.5,118.98,27.8,-91.18,1537.762597103822,1676.902653609225,-139.14005650540298,-1,A
1.8,3.8,2.0,40.16,1.9,-38.26,1764.199957742744,1401.1210679786032,363.07888976414074,1,H
48.48,44.15,-4.33,41.53,61.9,20.37,1730.664643261741,1424.154720904392,306.50992235734907,1,H
35.15,4.4,-30.75,137.7,142.81,5.11,1411.2368686656723,1724.8380669836845,-313.60119831801217,-1,A
43.54,26.04,-17.5,48.48,44.15,-4.33,1407.0004134378376,1678.4228023733542,-271.42238893551666,-1,A
118.98,27.8,-91.18,35.15,4.4,-30.75,1483.7375156079438,1431.2229382872238,52.514577320720036,-1,H
12.62,0.0,-12.62,102.8,30.3,-72.5,1729.0745222115193,1550.0064748411992,179.06804737032007,1,H
31.22,2.87,-28.35,43.54,26.04,-17.5,1419.7675655858263,1767.5019877539532,-347.7344221681269,1,H
22.86,0.0,-22.86,48.22,18.7,-29.52,1520.8332109124851,1401.8014787292022,119.03173218328288,1,D
22.52,7.25,-15.27,13.45,1.32,-12.14,1397.819037967394,1446.9516306584394,-49.132592691045375,0,A
24.88,2.3,-22.58,1.8,3.8,2.0,1489.095423766057,1603.105514389788,-114.010090623731,1,H
137.7,142.81,5.11,96.0,123.83,27.83,1790.9212889288306,1622.3134631279704,168.60782580086016,0,D
40.16,1.9,-38.26,45.02,23.87,-21.15,1541.322743817359,1528.4679560507504,12.854787766608524,1,H
195.35,46.7,-148.65,48.48,44.15,-4.33,1686.197294662296,1683.6217370819895,2.575557580306395,1,H
41.53,61.9,20.37,151.43,99.27,-52.16,1555.5825666187152,1735.0517985803067,-179.4692319615915,-1,A
13.45,1.32,-12.14,41.53,61.9,20.37,1668.7329308043736,1399.926234491879,268.8066963124945,1,A
102.8,30.3,-72.5,24.88,2.3,-22.58,1514.0226887441263,1736.9624017988413,-222.93971305471496,-1,H
45.02,23.87,-21.15,118.98,27.8,-91.18,1542.1185952538772,1466.4873885180605,75.6312067358167,1,A
96.0,123.83,27.83,12.62,0.0,-12.62,1583.352686849191,1530.8862505391628,52.46643631002826,-1,H
1.8,3.8,2.0,31.22,2.87,-28.35,1741.072660531741,1508.8482513066538,232.22440922508713,1,A
48.48,44.15,-4.33,22.86,0.0,-22.86,1448.473065377107,1547.708106380436,-99.23504100332889,-1,H
35.15,4.4,-30.75,22.52,7.25,-15.27,1629.070543689315,1446.196892808039,182.87365088127603,1,H
48.22,18.7,-29.52,137.7,142.81,5.11,1444.8444341339543,1784.164208367486,-339.3197742335317,-1,A
151.43,99.27,-52.16,195.35,46.7,-148.65,1742.926258818586,1701.086100939912,41.840157878673836,-1,A
43.54,26.04,-17.5,40.16,1.9,-38.26,1391.7484391025246,1555.7680111239831,-164.01957202145854,-1,A
118.98,27.8,-91.18,151.43,99.27,-52.16,1558.5366094162214,1441.1185550346545,117.41805438156689,1,H
137.7,142.81,5.11,1.8,3.8,2.0,1743.471847189001,1726.128555905194,17.343291283807048,1,H
40.16,1.9,-38.26,96.0,123.83,27.83,1787.890087466786,1566.1045914464191,221.78549602036696,1,H
22.86,0.0,-22.86,35.15,4.4,-30.75,1564.169759440402,1636.8317217900228,-72.66196234962081,1,H
195.35,46.7,-148.65,13.45,1.32,-12.14,1394.6622659644313,1553.9039506751883,-159.241684710757,1,H
41.53,61.9,20.37,48.22,18.7,-29.52,1717.883803853304,1437.6445623413215,280.2392415119825,1,H
24.88,2.3,-22.58,43.54,26.04,-17.5,1502.6071039011076,1383.3466907861057,119.26041311500194,-1,A
12.62,0.0,-12.62,48.48,44.15,-4.33,1438.4357147073308,1673.9968993318216,-235.5611846244908,0,D
22.52,7.25,-15.27,45.02,23.87,-21.15,1454.7020330967491,1507.5132433539666,-52.81121025721745,1,H
31.22,2.87,-28.35,102.8,30.3,-72.5,1548.1343459419347,1747.313807937287,-199.1794619953523,1,H
13.45,1.32,-12.14,43.54,26.04,-17.5,1432.6601629845818,1403.3024483538377,29.357714630744113,0,D
12.62,0.0,-12.62,118.98,27.8,-91.18,1447.2889754153152,1757.7236984254553,-310.43472301014003,-1,A
96.0,123.83,27.83,48.22,18.7,-29.52,1618.739603514832,1431.0033300695084,187.7362734453236,1,H
22.52,7.25,-15.27,31.22,2.87,-28.35,1471.9646770711329,1570.9008569530956,-98.93617988196274,-1,A
41.53,61.9,20.37,40.16,1.9,-38.26,1568.6518343813675,1582.2618777155928,-13.610043334225338,0,D
48.48,44.15,-4.33,13.45,1.32,-12.14,1665.1436386238372,1431.395696540777,233.74794208306025,-1,A
24.88,2.3,-22.58,22.86,0.0,-22.86,1482.6513463333758,1416.0931520521044,66.55819428127143,-1,A
35.15,4.4,-30.75,1.8,3.8,2.0,1532.4730645875152,1559.561216747597,-27.08815216008179,0,D
195.35,46.7,-148.65,102.8,30.3,-72.5,1722.868203210044,1724.547296926126,-1.6790937160819794,1,H
43.54,26.04,-17.5,137.7,142.81,5.11,1404.5669147976423,1794.433462165608,-389.8665473679657,-1,A
151.43,99.27,-52.16,45.02,23.87,-21.15,1711.8767046687396,1490.250599379583,221.6261052891566,1,H
137.7,142.81,5.11,195.35,46.7,-148.65,1558.394091117669,1626.340828456535,-67.94673733886611,1,H
31.22,2.87,-28.35,24.88,2.3,-22.58,1581.6745852830772,1442.9857694268392,138.68881585623808,1,A
40.16,1.9,-38.26,12.62,0.0,-12.62,1433.932056621139,1569.239126813883,-135.30707019274405,1,H
22.86,0.0,-22.86,41.53,61.9,20.37,1797.308854417258,1737.940694948676,59.36815946858201,1,H
1.8,3.8,2.0,96.0,123.83,27.83,1581.7412678047046,1464.8124417643412,116.92882604036345,-1,H
102.8,30.3,-72.5,35.15,4.4,-30.75,1709.474805187494,1533.6401902174432,175.83461497005078,1,H
45.02,23.87,-21.15,48.48,44.15,-4.33,1483.7025292316707,1641.3415483096362,-157.6390190779655,-1,A
12.62,0.0,-12.62,22.86,0.0,-22.86,1433.6744569614025,1454.495282340263,-20.82082537886049,-1,A
31.22,2.87,-28.35,48.22,18.7,-29.52,1561.87538317118,1423.4021051278053,138.47327804337465,-1,A
102.8,30.3,-72.5,13.45,1.32,-12.14,1717.4713766091884,1455.197786854978,262.27358975421043,1,H
45.02,23.87,-21.15,41.53,61.9,20.37,1475.0768291812997,1548.6759010947592,-73.59907191345951,-1,A
43.54,26.04,-17.5,35.15,4.4,-30.75,1401.6915225459925,1525.6436187957488,-123.95209624975632,0,D
96.0,123.83,27.83,48.48,44.15,-4.33,1608.4441669720525,1649.9672483600073,-41.52308138795479,0,D
1.8,3.8,2.0,22.52,7.25,-15.27,1576.2907526021515,1461.124266219524,115.16648638262745,0,D
24.88,2.3,-22.58,151.43,99.27,-52.16,1484.678326397866,1718.424774816652,-233.74644841878603,0,D
118.98,27.8,-91.18,137.7,142.81,5.11,1762.026904413931,1809.770383380672,-47.743478966740895,0,D
40.16,1.9,-38.26,195.35,46.7,-148.65,1590.9858977485142,1725.4791659852622,-134.493268236748,1,H
48.22,18.7,-29.52,151.43,99.27,-52.16,1444.082823661227,1709.6227267838035,-265.53990312257656,1,H
22.86,0.0,-22.86,137.7,142.81,5.11,1468.597449577596,1807.722008903092,-339.12455932549597,-1,A
13.45,1.32,-12.14,40.16,1.9,-38.26,1560.5450654105202,1571.4930593172285,-10.947993906708234,1,H
22.86,0.0,-22.86,45.02,23.87,-21.15,1520.5082270459054,1419.5722897240692,100.93593732183626,1,H
151.43,99.27,-52.16,43.54,26.04,-17.5,1465.921959504447,1610.2283757437638,-144.30641623931683,1,H
195.35,46.7,-148.65,24.88,2.3,-22.58,1464.8679019846186,1463.2076648655386,1.6602371190799659,1,A
22.52,7.25,-15.27,96.0,123.83,27.83,1684.9688145857626,1406.8269142958356,278.141900289927,1,H
41.53,61.9,20.37,1.8,3.8,2.0,1704.9462683261893,1493.4803744307142,211.46589389547512,-1,H
35.15,4.4,-30.75,12.62,0.0,-12.62,1449.768592157801,1611.518795407587,-161.75020324978595,1,H
137.7,142.81,5.11,31.22,2.87,-28.35,1811.451556496069,1541.1946646377585,270.2568918583106,1,H
48.48,44.15,-4.33,102.8,30.3,-72.5,1648.183039588296,1722.9005713063652,-74.71753171806927,-1,A
48.22,18.7,-29.52,118.98,27.8,-91.18,1468.736735859268,1764.0752788915115,-295.3385430322435,-1,A
13.45,1.32,-12.14,35.15,4.4,-30.75,1471.2875989623888,1531.2690684611464,-59.98146949875763,1,H
31.22,2.87,-28.35,195.35,46.7,-148.65,1535.9668310054046,1681.798650403462,-145.8318193980574,-1,A
40.16,1.9,-38.26,22.52,7.25,-15.27,1589.9997886029994,1486.8170122947718,103.18277630822763,-1,A
48.22,18.7,-29.52,12.62,0.0,-12.62,1464.103190539682,1408.8114483088282,55.29174223085374,-1,A
22.86,0.0,-22.86,96.0,123.83,27.83,1479.7962243319191,1589.333322953439,-109.53709862151982,1,H
45.02,23.87,-21.15,24.88,2.3,-22.58,1448.279342518238,1516.6279923534414,-68.34864983520333,0,D
1.8,3.8,2.0,48.48,44.15,-4.33,1556.0205528042836,1636.3600282344046,-80.33947543012096,1,H
137.7,142.81,5.11,151.43,99.27,-52.16,1816.6793901284227,1690.0035960179018,126.67579411052088,0,D
102.8,30.3,-72.5,43.54,26.04,-17.5,1734.7235826602566,1401.7921328636965,332.9314497965602,1,H
118.98,27.8,-91.18,41.53,61.9,20.37,1768.7088242110976,1576.017571923465,192.69125228763255,-1,A
12.62,0.0,-12.62,1.8,3.8,2.0,1426.1786343401811,1574.428560262436,-148.24992592225476,0,D
151.43,99.27,-52.16,31.22,2.87,-28.35,1695.2425163776747,1526.9174727479062,168.32504362976852,-1,A
43.54,26.04,-17.5,45.02,23.87,-21.15,1397.9445868515577,1451.1927051365435,-53.24811828498582,1,H
96.0,123.83,27.83,13.45,1.32,-12.14,1569.7549237443327,1488.8517826822508,80.90314106208189,1,H
22.52,7.25,-15.27,22.86,0.0,-22.86,1506.1452630737226,1499.3746235410256,6.770639532697032,0,D
48.48,44.15,-4.33,48.22,18.7,-29.52,1617.9520207762523,1446.7360045083292,171.21601626792312,1,H
35.15,4.4,-30.75,40.16,1.9,-38.26,1513.7048847412843,1570.6715378240483,-56.96665308276397,-1,A
195.35,46.7,-148.65,118.98,27.8,-91.18,1690.8480086609604,1746.14931413822,-55.301305477259575,0,D
41.53,61.9,20.37,102.8,30.3,-72.5,1598.5770819963427,1738.5711286723956,-139.9940466760529,-1,A
24.88,2.3,-22.58,137.7,142.81,5.11,1513.7146297351355,1811.4404697686496,-297.72584003351403,1,H
118.98,27.8,-91.18,22.52,7.25,-15.27,1743.781725512718,1505.8529880649508,237.92873744776716,0,D
118.98,27.8,-91.18,24.88,2.3,-22.58,1568.3901940937571,1673.4951706224715,-105.10497652871436,1,H
13.45,1.32,-12.14,12.62,0.0,-12.62,1433.9116310292452,1501.1425274336575,-67.2308964044123,1,A
137.7,142.81,5.11,22.52,7.25,-15.27,1747.834263528032,1581.3238456038002,166.51041792423166,1,H
31.22,2.87,-28.35,41.53,61.9,20.37,1499.6668985497977,1415.225660958856,84.44123759094168,1,H
40.16,1.9,-38.26,48.48,44.15,-4.33,1438.5825352297386,1693.2155972864623,-254.6330620567237,0,A
48.22,18.7,-29.52,195.35,46.7,-148.65,1548.6648185031097,1589.3139471407062,-40.649128637596505,1,D
22.86,0.0,-22.86,43.54,26.04,-17.5,1786.0204292727274,1514.7725889708452,271.2478403018822,1,H
102.8,30.3,-72.5,96.0,123.83,27.83,1477.2828608227833,1432.21700050886,45.06586031392317,-1,H
45.02,23.87,-21.15,35.15,4.4,-30.75,1734.8621246068235,1539.134670231058,195.72745437576555,1,H
1.8,3.8,2.0,151.43,99.27,-52.16,1583.2338951316754,1626.105490054843,-42.87159492316755,-1,H
