HomeTeam,AwayTeam,HomeElo,AwayElo,FTR,Date,HomeElo_prev_1,AwayElo_prev_1,HomeFTR_prev_1,AwayFTR_prev_1,HomeElo_prev_2,AwayElo_prev_2,HomeFTR_prev_2,AwayFTR_prev_2,HomeElo_prev_3,AwayElo_prev_3,HomeFTR_prev_3,AwayFTR_prev_3,HomeElo_prev_4,AwayElo_prev_4,HomeFTR_prev_4,AwayFTR_prev_4,HomeElo_prev_5,AwayElo_prev_5,HomeFTR_prev_5,AwayFTR_prev_5
Man City,Aston Villa,1849.3305369658235,1543.930621428549,1,2022-05-22,1849.0524100440189,1534.9664040651987,1,-1,1842.5995191520153,1523.0549075843946,1,0,1837.851547118916,1545.8649685068342,1,1,1838.6313086273012,1567.52699255858,0,1,1836.7643723406104,1554.874325004286,1,-1
Liverpool,Wolves,1841.6307938417547,1539.8377081294961,1,2022-05-22,1839.9674372778056,1546.0643654975477,0,0,1830.1869482876896,1580.3481776753458,1,1,1821.333648148299,1597.8304524834841,1,1,1817.6282804657167,1593.8785065096888,1,-1,1793.0697182831484,1619.0649283925252,1,1
Norwich,Tottenham,1357.1661492710211,1694.0390303856616,-1,2022-05-22,1362.950226536082,1662.748130440166,-1,0,1378.5619666541227,1655.2894472393448,-1,0,1363.0272777401735,1666.9184437337376,1,-1,1370.0983758296989,1631.0743474927406,-1,-1,1381.9080264945535,1644.5925046891095,-1,1
Crystal Palace,Man United,1547.6575079379882,1640.34343674458,1,2022-05-22,1557.6411337599975,1659.603953203604,1,1,1543.7793186562083,1661.2253825546215,0,1,1550.2004109003472,1670.078682694012,1,1,1539.5961935088117,1688.7675524119138,0,1,1521.100096296288,1687.9697557918635,0,1
Leicester,Southampton,1583.5387083331916,1498.6598361454323,1,2022-05-22,1563.8559307378912,1517.0974065000066,1,1,1581.9490839320197,1531.0947134854441,-1,0,1597.746717780525,1548.975473882539,0,1,1606.8823856361926,1537.0503295512685,1,0,1592.5998061072514,1590.8190625409807,1,1
Burnley,Newcastle,1506.924674054738,1603.547441102514,-1,2022-05-22,1527.9881032450967,1590.038212165568,-1,1,1499.2919895205694,1589.247179454134,1,-1,1481.4112291234744,1550.3621219336048,1,1,1481.5372745752777,1569.7391215399828,1,1,1485.066487300294,1578.3714888961645,-1,1
Chelsea,Watford,1690.1065293453019,1383.295483475336,1,2022-05-22,1694.9460529888106,1393.7591005659795,0,1,1692.72573402252,1406.2690944133772,0,1,1708.8375190632937,1431.0911292530664,1,1,1727.4338478182074,1410.0611109738732,-1,-1,1744.4544541914079,1418.3512861301056,-1,1
Brighton,West Ham,1574.4638834191478,1601.026334678844,1,2022-05-22,1558.1301405908184,1584.7752497652211,1,-1,1542.7883312982208,1607.1238225882732,0,1,1510.4966269959286,1633.2568095753904,0,1,1520.8930196798985,1638.8538573915098,-1,1,1525.9871581974392,1634.980079912451,-1,1
Brentford,Leeds,1554.34487415051,1511.6459143240547,-1,2022-05-22,1525.510399918744,1525.3812731171713,1,1,1530.6118595516502,1528.9427891194557,0,0,1499.4239748364898,1517.7259985328137,1,-1,1468.7592725010786,1497.3935732603281,1,-1,1469.0921021422519,1511.6424562656243,-1,1
Arsenal,Everton,1661.0047538948277,1524.8188066555342,1,2022-05-22,1687.7021734473042,1527.3552393835648,1,0,1661.0771659143436,1509.2620861894363,1,-1,1685.1911144830522,1489.236174291277,-1,1,1708.1947896154763,1475.4104135895175,-1,1,1697.1358842447244,1484.7003879981228,1,1
Crystal Palace,Arsenal,1566.5667810226018,1670.4088340904236,-1,2022-08-05,1547.6575079379882,1680.0271081441442,1,1,1557.6411337599975,1696.163195692926,1,1,1543.7793186562083,1676.083564940701,0,-1,1550.2004109003472,1642.48083715943,1,-1,1539.5961935088117,1663.0168739784865,0,1
Everton,Chelsea,1515.4147264599383,1694.4871960251357,-1,2022-08-06,1507.3468822776738,1686.744942810621,1,-1,1521.5445036589542,1716.446996027619,-1,1,1485.5408241843375,1719.5674833797427,1,0,1484.3153801960802,1719.6938736969441,0,-1,1460.6749040253105,1732.508731014962,1,-1
Tottenham,Southampton,1697.8111161008935,1487.2531479220595,1,2022-08-06,1685.9343095059494,1498.6598361454323,1,1,1669.7982219571677,1517.0974065000066,1,1,1650.1264245490347,1531.0947134854441,1,0,1676.3892982961781,1548.975473882539,-1,1,1656.3577624014351,1537.0503295512685,1,0
Newcastle,Nott'm Forest,1614.480218718941,1500.0,1,2022-08-06,1584.5250868531975,1500.0,1,0,1596.1233510487446,1500.0,-1,0,1574.977460402759,1500.0,1,0,1557.2837154094407,1500.0,1,0,1539.8014406013024,1500.0,1,0
Leeds,Wolves,1528.4801512471358,1535.3478716152827,1,2022-08-06,1508.71914069336,1539.8377081294961,0,1,1516.9202508715496,1546.0643654975477,-1,0,1529.5829445199277,1580.3481776753458,-1,1,1516.855080166291,1597.8304524834841,0,1,1487.4014157650595,1593.8785065096888,1,-1
Bournemouth,Aston Villa,1459.3575809532306,1539.5194787617418,1,2022-08-06,1448.4299169528572,1543.930621428549,-1,1,1429.899342737994,1534.9664040651987,1,-1,1422.2698806773446,1523.0549075843946,0,0,1438.0751894736677,1545.8649685068342,-1,1,1455.433072408522,1567.52699255858,-1,1
Fulham,Liverpool,1421.4814057633669,1846.1206303559682,0,2022-08-06,1431.9829563079977,1837.8300763376658,-1,-1,1444.2640045852531,1832.917345760804,-1,-1,1454.1465587317787,1833.882298394629,-1,-1,1480.6459688208383,1820.5538866399138,-1,0,1484.0074255627694,1806.7736240940362,-1,-1
Leicester,Brentford,1594.9453965565644,1537.5106372274288,0,2022-08-07,1583.5387083331916,1540.1472527692295,1,-1,1563.8559307378912,1535.7748822419603,1,1,1581.9490839320197,1519.9322214728002,-1,-1,1597.746717780525,1474.663394342026,0,-1,1606.8823856361926,1485.1675542478586,1,1
Man United,Brighton,1621.4341636599663,1590.6084474846348,-1,2022-08-07,1649.3394708803878,1577.3906570498425,1,0,1646.218983528264,1542.283667779397,0,-1,1665.127076241144,1547.5363033313201,1,1,1692.5459720350225,1526.4364522744868,0,-1,1679.0278148386535,1504.2622117699211,1,-1
West Ham,Man City,1584.881770613357,1853.7416796326308,-1,2022-08-07,1591.31746041828,1859.0394112263875,0,0,1596.3938582718242,1854.5655353563893,-1,-1,1612.74856293908,1844.8507386412625,0,-1,1623.9668351667851,1835.1020959022849,1,-1,1626.3703126191037,1845.7063132938204,1,0
Brentford,Man United,1539.9679516451956,1605.1067916511204,1,2022-08-13,1554.34487415051,1640.34343674458,-1,1,1525.510399918744,1659.603953203604,1,1,1530.6118595516502,1661.2253825546215,0,1,1499.4239748364898,1670.078682694012,1,1,1468.7592725010786,1688.7675524119138,1,1
Wolves,Fulham,1520.0514069041433,1434.085978601992,0,2022-08-13,1547.5712808394485,1421.4362515395794,0,0,1552.0451567094467,1433.0185818614702,-1,1,1561.910838308969,1450.5580635398067,-1,1,1584.491246123485,1443.4243989379572,1,0,1603.9527530294479,1466.6892775032359,-1,1
Southampton,Leeds,1480.3730933358443,1543.7766159582752,0,2022-08-13,1502.4605536495212,1511.6459143240547,-1,-1,1531.5993770042678,1525.3812731171713,-1,1,1528.4394370634825,1528.9427891194557,1,0,1536.1794111847457,1517.7259985328137,-1,-1,1558.0803478304617,1497.3935732603281,-1,-1
Man City,Bournemouth,1859.0043187776698,1477.7583166779602,1,2022-08-13,1849.3305369658235,1438.1076915587535,1,-1,1849.0524100440189,1452.0738522033143,1,1,1842.5995191520153,1427.98950287602,1,1,1837.851547118916,1445.5976361707746,1,1,1838.6313086273012,1457.356735903,0,1
Brighton,Newcastle,1606.9358194934807,1624.7091397214274,0,2022-08-13,1574.4638834191478,1603.547441102514,1,-1,1558.1301405908184,1590.038212165568,1,1,1542.7883312982208,1589.247179454134,0,-1,1510.4966269959286,1550.3621219336048,0,1,1520.8930196798985,1569.7391215399828,-1,1
Arsenal,Leicester,1681.0545042400788,1592.4880821387976,1,2022-08-13,1661.0047538948277,1578.6991846896829,1,0,1687.7021734473042,1570.8313700598455,1,-1,1661.0771659143436,1594.570789823151,1,1,1685.1911144830522,1602.6675118757216,-1,0,1708.1947896154763,1620.36125686904,-1,1
Aston Villa,Everton,1521.118743037012,1507.526994872155,1,2022-08-13,1545.6706761599787,1524.8188066555342,0,1,1544.752436530413,1527.3552393835648,0,0,1549.6651671072748,1509.2620861894363,-1,-1,1526.2308355417686,1489.236174291277,1,1,1532.5257621468352,1475.4104135895175,-1,1
Nott'm Forest,West Ham,1489.7710789975135,1579.619131468318,1,2022-08-14,1500.0,1601.026334678844,0,1,1500.0,1584.7752497652211,0,-1,1500.0,1607.1238225882732,0,1,1500.0,1633.2568095753904,0,1,1500.0,1638.8538573915098,0,1
Chelsea,Tottenham,1702.374927612919,1704.6911706871088,0,2022-08-14,1690.1065293453019,1694.0390303856616,1,-1,1694.9460529888106,1662.748130440166,0,0,1692.72573402252,1655.2894472393448,0,0,1708.8375190632937,1666.9184437337376,1,-1,1727.4338478182074,1631.0743474927406,-1,-1
Liverpool,Crystal Palace,1833.516057517343,1555.9211108729467,0,2022-08-15,1841.6307938417547,1565.1294323158486,1,1,1839.9674372778056,1566.0476719454143,0,0,1830.1869482876896,1543.1391632557363,1,-1,1821.333648148299,1558.0490377075832,1,1,1817.6282804657167,1571.5279089404307,1,1
Bournemouth,Arsenal,1474.7512997242886,1692.3115104560447,-1,2022-08-20,1459.3575809532306,1670.4088340904236,1,-1,1448.4299169528572,1680.0271081441442,-1,1,1429.899342737994,1696.163195692926,1,1,1422.2698806773446,1676.083564940701,0,-1,1438.0751894736677,1642.48083715943,-1,-1
Leicester,Southampton,1581.2310759228317,1483.0804558899995,-1,2022-08-20,1594.9453965565644,1487.2531479220595,0,1,1583.5387083331916,1498.6598361454323,1,1,1563.8559307378912,1517.0974065000066,1,1,1581.9490839320197,1531.0947134854441,-1,0,1597.746717780525,1548.975473882539,0,1
Fulham,Brentford,1437.723475522285,1557.7477273376185,1,2022-08-20,1421.4814057633669,1537.5106372274288,0,0,1431.9829563079977,1540.1472527692295,-1,-1,1444.2640045852531,1535.7748822419603,-1,1,1454.1465587317787,1519.9322214728002,-1,-1,1480.6459688208383,1474.663394342026,-1,-1
Crystal Palace,Aston Villa,1565.8731239348222,1535.5322392612563,1,2022-08-20,1566.5667810226018,1539.5194787617418,-1,1,1547.6575079379882,1543.930621428549,1,1,1557.6411337599975,1534.9664040651987,1,-1,1543.7793186562083,1523.0549075843946,0,0,1550.2004109003472,1545.8649685068342,1,1
Tottenham,Wolves,1704.5911719165554,1516.4139099838503,1,2022-08-20,1697.8111161008935,1535.3478716152827,1,1,1685.9343095059494,1539.8377081294961,1,1,1669.7982219571677,1546.0643654975477,1,0,1650.1264245490347,1580.3481776753458,1,1,1676.3892982961781,1597.8304524834841,-1,1
Everton,Nott'm Forest,1493.1134986479108,1508.5659118936337,0,2022-08-20,1515.4147264599383,1500.0,-1,1,1507.3468822776738,1500.0,1,0,1521.5445036589542,1500.0,-1,0,1485.5408241843375,1500.0,1,0,1484.3153801960802,1500.0,0,0
Leeds,Chelsea,1541.06925340412,1702.4749263834724,1,2022-08-21,1528.4801512471358,1694.4871960251357,1,-1,1508.71914069336,1686.744942810621,0,-1,1516.9202508715496,1716.446996027619,-1,1,1529.5829445199277,1719.5674833797427,-1,0,1516.855080166291,1719.6938736969441,0,-1
West Ham,Brighton,1560.824298572198,1607.7024867605353,-1,2022-08-21,1584.881770613357,1590.6084474846348,-1,-1,1591.31746041828,1577.3906570498425,0,0,1596.3938582718242,1542.283667779397,-1,-1,1612.74856293908,1547.5363033313201,0,1,1623.9668351667851,1526.4364522744868,1,-1
Newcastle,Man City,1623.9424724543728,1862.0113357313414,0,2022-08-21,1614.480218718941,1853.7416796326308,1,-1,1584.5250868531975,1859.0394112263875,1,0,1596.1233510487446,1854.5655353563893,-1,-1,1574.977460402759,1844.8507386412625,1,-1,1557.2837154094407,1835.1020959022849,1,-1
Man United,Liverpool,1587.3270159586975,1823.5640444554674,1,2022-08-22,1621.4341636599663,1846.1206303559682,-1,0,1649.3394708803878,1837.8300763376658,1,-1,1646.218983528264,1832.917345760804,0,-1,1665.127076241144,1833.882298394629,1,-1,1692.5459720350225,1820.5538866399138,0,0
Man City,Crystal Palace,1853.087825205998,1579.5665224239597,1,2022-08-27,1859.0043187776698,1555.9211108729467,1,0,1849.3305369658235,1565.1294323158486,1,1,1849.0524100440189,1566.0476719454143,1,0,1842.5995191520153,1543.1391632557363,1,-1,1837.851547118916,1558.0490377075832,1,1
Arsenal,Fulham,1698.9801773839868,1457.7085896708722,1,2022-08-27,1681.0545042400788,1434.085978601992,1,0,1661.0047538948277,1421.4362515395794,1,0,1687.7021734473042,1433.0185818614702,1,1,1661.0771659143436,1450.5580635398067,1,1,1685.1911144830522,1443.4243989379572,-1,0
Liverpool,Bournemouth,1799.6917915817373,1468.0826327963466,1,2022-08-27,1833.516057517343,1477.7583166779602,0,1,1841.6307938417547,1438.1076915587535,1,-1,1839.9674372778056,1452.0738522033143,0,1,1830.1869482876896,1427.98950287602,1,1,1821.333648148299,1445.5976361707746,1,1
Southampton,Man United,1502.2087181470752,1611.1992688324276,-1,2022-08-27,1480.3730933358443,1605.1067916511204,0,1,1502.4605536495212,1640.34343674458,-1,1,1531.5993770042678,1659.603953203604,-1,1,1528.4394370634825,1661.2253825546215,1,1,1536.1794111847457,1670.078682694012,-1,1
Brighton,Leeds,1620.6907856346622,1562.5761899152342,1,2022-08-27,1606.9358194934807,1543.7766159582752,0,0,1574.4638834191478,1511.6459143240547,1,-1,1558.1301405908184,1525.3812731171713,1,1,1542.7883312982208,1528.9427891194557,0,0,1510.4966269959286,1517.7259985328137,0,-1
Brentford,Everton,1537.7626131890313,1493.780193421142,0,2022-08-27,1539.9679516451956,1507.526994872155,1,1,1554.34487415051,1524.8188066555342,-1,1,1525.510399918744,1527.3552393835648,1,0,1530.6118595516502,1509.2620861894363,0,-1,1499.4239748364898,1489.236174291277,1,1
Chelsea,Leicester,1680.9679898723582,1562.102813665756,1,2022-08-27,1702.374927612919,1592.4880821387976,0,1,1690.1065293453019,1578.6991846896829,1,0,1694.9460529888106,1570.8313700598455,0,-1,1692.72573402252,1594.570789823151,0,1,1708.8375190632937,1602.6675118757216,1,0
Aston Villa,West Ham,1521.8388407721188,1547.835999698071,-1,2022-08-28,1521.118743037012,1579.619131468318,1,1,1545.6706761599787,1601.026334678844,0,1,1544.752436530413,1584.7752497652211,0,-1,1549.6651671072748,1607.1238225882732,-1,1,1526.2308355417686,1633.2568095753904,1,1
Wolves,Newcastle,1508.8270828874033,1632.8659829797164,0,2022-08-28,1520.0514069041433,1624.7091397214274,0,0,1547.5712808394485,1603.547441102514,0,-1,1552.0451567094467,1590.038212165568,-1,1,1561.910838308969,1589.247179454134,-1,-1,1584.491246123485,1550.3621219336048,1,1
Nott'm Forest,Tottenham,1507.8992171204025,1712.1779990130024,-1,2022-08-28,1489.7710789975135,1704.6911706871088,1,0,1500.0,1694.0390303856616,0,-1,1500.0,1662.748130440166,0,0,1500.0,1655.2894472393448,0,0,1500.0,1666.9184437337376,0,-1
Crystal Palace,Brentford,1574.419312366087,1535.8738183062794,0,2022-08-30,1565.8731239348222,1557.7477273376185,1,1,1566.5667810226018,1537.5106372274288,-1,0,1547.6575079379882,1540.1472527692295,1,-1,1557.6411337599975,1535.7748822419603,1,1,1543.7793186562083,1519.9322214728002,0,-1
Fulham,Brighton,1451.720947513285,1633.2049172090933,1,2022-08-30,1437.723475522285,1607.7024867605353,1,-1,1421.4814057633669,1590.6084474846348,0,-1,1431.9829563079977,1577.3906570498425,-1,0,1444.2640045852531,1542.283667779397,-1,-1,1454.1465587317787,1547.5363033313201,-1,1
Southampton,Chelsea,1491.7657090389298,1691.0274391948228,1,2022-08-30,1502.2087181470752,1702.4749263834724,-1,1,1480.3730933358443,1694.4871960251357,0,-1,1502.4605536495212,1686.744942810621,-1,-1,1531.5993770042678,1716.446996027619,-1,1,1528.4394370634825,1719.5674833797427,1,0
Leeds,Everton,1550.062058340803,1495.668988303894,0,2022-08-30,1541.06925340412,1493.780193421142,1,0,1528.4801512471358,1507.526994872155,1,1,1508.71914069336,1524.8188066555342,0,1,1516.9202508715496,1527.3552393835648,-1,0,1529.5829445199277,1509.2620861894363,-1,-1
Arsenal,Aston Villa,1704.967819541574,1507.9591383123627,1,2022-08-31,1698.9801773839868,1535.5322392612563,1,1,1681.0545042400788,1539.5194787617418,1,1,1661.0047538948277,1543.930621428549,1,1,1687.7021734473042,1534.9664040651987,1,-1,1661.0771659143436,1523.0549075843946,1,0
Bournemouth,Wolves,1464.2094840530765,1513.965782718473,0,2022-08-31,1474.7512997242886,1516.4139099838503,-1,1,1459.3575809532306,1535.3478716152827,1,1,1448.4299169528572,1539.8377081294961,-1,1,1429.899342737994,1546.0643654975477,1,0,1422.2698806773446,1580.3481776753458,0,1
Man City,Nott'm Forest,1858.2350352638705,1500.82563687356,1,2022-08-31,1853.087825205998,1508.5659118936337,1,0,1859.0043187776698,1500.0,1,1,1849.3305369658235,1500.0,1,0,1849.0524100440189,1500.0,1,0,1842.5995191520153,1500.0,1,0
West Ham,Tottenham,1561.715702157827,1719.251579259845,0,2022-08-31,1560.824298572198,1712.1779990130024,-1,-1,1584.881770613357,1704.6911706871088,-1,0,1591.31746041828,1694.0390303856616,0,-1,1596.3938582718242,1662.748130440166,-1,0,1612.74856293908,1655.2894472393448,0,0
Liverpool,Newcastle,1803.5649403250075,1627.7272831486466,1,2022-08-31,1799.6917915817373,1632.8659829797164,1,0,1833.516057517343,1624.7091397214274,0,0,1841.6307938417547,1603.547441102514,1,-1,1839.9674372778056,1590.038212165568,0,1,1830.1869482876896,1589.247179454134,1,-1
Leicester,Man United,1552.0433643432914,1621.642277940573,-1,2022-09-01,1581.2310759228317,1611.1992688324276,-1,-1,1594.9453965565644,1605.1067916511204,0,1,1583.5387083331916,1640.34343674458,1,1,1563.8559307378912,1659.603953203604,1,1,1581.9490839320197,1661.2253825546215,-1,1
Everton,Liverpool,1497.9983264473854,1811.5614090360446,0,2022-09-03,1493.1134986479108,1823.5640444554674,0,1,1515.4147264599383,1846.1206303559682,-1,0,1507.3468822776738,1837.8300763376658,1,-1,1521.5445036589542,1832.917345760804,-1,-1,1485.5408241843375,1833.882298394629,1,-1
Brentford,Leeds,1537.5311669063283,1547.7327201973117,1,2022-09-03,1537.7626131890313,1562.5761899152342,0,1,1539.9679516451956,1543.7766159582752,1,0,1554.34487415051,1511.6459143240547,-1,-1,1525.510399918744,1525.3812731171713,1,1,1530.6118595516502,1528.9427891194557,0,0
Chelsea,West Ham,1668.2583288784097,1568.0863527960857,1,2022-09-03,1680.9679898723582,1547.835999698071,1,-1,1702.374927612919,1579.619131468318,0,1,1690.1065293453019,1601.026334678844,1,1,1694.9460529888106,1584.7752497652211,0,-1,1692.72573402252,1607.1238225882732,0,1
Newcastle,Crystal Palace,1619.7308144376095,1572.7619637660382,0,2022-09-03,1623.9424724543728,1579.5665224239597,0,1,1614.480218718941,1555.9211108729467,1,0,1584.5250868531975,1565.1294323158486,1,1,1596.1233510487446,1566.0476719454143,-1,0,1574.977460402759,1543.1391632557363,1,-1
Nott'm Forest,Bournemouth,1497.426475155907,1466.3430700421418,-1,2022-09-03,1507.8992171204025,1468.0826327963466,-1,1,1489.7710789975135,1477.7583166779602,1,1,1500.0,1438.1076915587535,0,-1,1500.0,1452.0738522033143,0,1,1500.0,1427.98950287602,0,1
Tottenham,Fulham,1712.8809286215862,1473.9136561509874,1,2022-09-03,1704.5911719165554,1457.7085896708722,1,1,1697.8111161008935,1434.085978601992,1,0,1685.9343095059494,1421.4362515395794,1,0,1669.7982219571677,1433.0185818614702,1,1,1650.1264245490347,1450.5580635398067,1,1
Wolves,Southampton,1511.8321967294078,1514.534819355343,1,2022-09-03,1508.8270828874033,1483.0804558899995,0,-1,1520.0514069041433,1487.2531479220595,0,1,1547.5712808394485,1498.6598361454323,0,1,1552.0451567094467,1517.0974065000066,-1,1,1561.910838308969,1531.0947134854441,-1,0
Aston Villa,Man City,1500.65683223905,1861.6341969815235,0,2022-09-03,1521.8388407721188,1862.0113357313414,-1,0,1521.118743037012,1853.7416796326308,1,-1,1545.6706761599787,1859.0394112263875,0,0,1544.752436530413,1854.5655353563893,0,-1,1549.6651671072748,1844.8507386412625,-1,-1
Brighton,Leicester,1611.0122085713908,1540.0086324629065,1,2022-09-04,1620.6907856346622,1562.102813665756,1,1,1606.9358194934807,1592.4880821387976,0,1,1574.4638834191478,1578.6991846896829,1,0,1558.1301405908184,1570.8313700598455,1,-1,1542.7883312982208,1594.570789823151,0,1
Man United,Arsenal,1633.677009820958,1712.2701256148869,1,2022-09-04,1587.3270159586975,1692.3115104560447,1,-1,1621.4341636599663,1670.4088340904236,-1,-1,1649.3394708803878,1680.0271081441442,1,1,1646.218983528264,1696.163195692926,0,1,1665.127076241144,1676.083564940701,1,-1
Aston Villa,Southampton,1512.3190851087725,1499.4181401105309,1,2022-09-16,1500.65683223905,1514.534819355343,0,1,1521.8388407721188,1483.0804558899995,-1,-1,1521.118743037012,1487.2531479220595,1,1,1545.6706761599787,1498.6598361454323,0,1,1544.752436530413,1517.0974065000066,0,1
Nott'm Forest,Fulham,1481.08806566726,1467.8621884306078,-1,2022-09-16,1497.426475155907,1473.9136561509874,-1,1,1507.8992171204025,1457.7085896708722,-1,1,1489.7710789975135,1434.085978601992,1,0,1500.0,1421.4362515395794,0,0,1500.0,1433.0185818614702,0,1
Wolves,Man City,1526.9488759742198,1849.971944111801,-1,2022-09-17,1511.8321967294078,1861.6341969815235,1,0,1508.8270828874033,1862.0113357313414,0,0,1520.0514069041433,1853.7416796326308,0,-1,1547.5712808394485,1859.0394112263875,0,0,1552.0451567094467,1854.5655353563893,-1,-1
Newcastle,Bournemouth,1617.7152696349385,1482.6814795307887,0,2022-09-17,1619.7308144376095,1466.3430700421418,0,-1,1623.9424724543728,1468.0826327963466,0,1,1614.480218718941,1477.7583166779602,1,1,1584.5250868531975,1438.1076915587535,1,-1,1596.1233510487446,1452.0738522033143,-1,1
Tottenham,Leicester,1718.9323963419658,1528.0321279600944,1,2022-09-17,1712.8809286215862,1540.0086324629065,1,1,1704.5911719165554,1562.102813665756,1,1,1697.8111161008935,1592.4880821387976,1,1,1685.9343095059494,1578.6991846896829,1,0,1669.7982219571677,1570.8313700598455,1,-1
Everton,West Ham,1508.761072892026,1557.2951440000145,1,2022-09-18,1497.9983264473854,1568.0863527960857,0,1,1493.1134986479108,1547.835999698071,0,-1,1515.4147264599383,1579.619131468318,-1,1,1507.3468822776738,1601.026334678844,1,1,1521.5445036589542,1584.7752497652211,-1,-1
Brentford,Arsenal,1552.9714768355204,1693.933703743853,-1,2022-09-18,1537.5311669063283,1712.2701256148869,1,1,1537.7626131890313,1692.3115104560447,0,-1,1539.9679516451956,1670.4088340904236,1,-1,1554.34487415051,1680.0271081441442,-1,1,1525.510399918744,1696.163195692926,1,1
Arsenal,Tottenham,1703.1611911873295,1726.4307202624416,1,2022-10-01,1704.967819541574,1719.251579259845,1,0,1698.9801773839868,1712.1779990130024,1,-1,1681.0545042400788,1704.6911706871088,1,0,1661.0047538948277,1694.0390303856616,1,-1,1687.7021734473042,1662.748130440166,1,0
Bournemouth,Brentford,1488.234526747954,1543.7439893920439,0,2022-10-01,1464.2094840530765,1535.8738183062794,0,0,1474.7512997242886,1557.7477273376185,-1,1,1459.3575809532306,1537.5106372274288,1,0,1448.4299169528572,1540.1472527692295,-1,-1,1429.899342737994,1535.7748822419603,1,1
Crystal Palace,Chelsea,1574.7775085687092,1679.049537674481,-1,2022-10-01,1574.419312366087,1691.0274391948228,0,1,1565.8731239348222,1702.4749263834724,1,1,1566.5667810226018,1694.4871960251357,-1,-1,1547.6575079379882,1686.744942810621,1,-1,1557.6411337599975,1716.446996027619,1,1
Fulham,Newcastle,1483.43291979431,1612.1622224177731,-1,2022-10-01,1451.720947513285,1627.7272831486466,1,1,1437.723475522285,1632.8659829797164,1,0,1421.4814057633669,1624.7091397214274,0,0,1431.9829563079977,1603.547441102514,-1,-1,1444.2640045852531,1590.038212165568,-1,1
Liverpool,Brighton,1800.7986625914039,1622.988713074203,0,2022-10-01,1803.5649403250075,1633.2049172090933,1,1,1799.6917915817373,1607.7024867605353,1,-1,1833.516057517343,1590.6084474846348,0,-1,1841.6307938417547,1577.3906570498425,1,0,1839.9674372778056,1542.283667779397,0,-1
Southampton,Everton,1484.9748628365237,1525.8429330023787,-1,2022-10-01,1491.7657090389298,1495.668988303894,1,0,1502.2087181470752,1493.780193421142,-1,0,1480.3730933358443,1507.526994872155,0,1,1502.4605536495212,1524.8188066555342,-1,1,1531.5993770042678,1527.3552393835648,-1,0
West Ham,Wolves,1540.2132838896619,1522.9059316690557,1,2022-10-01,1561.715702157827,1513.965782718473,0,0,1560.824298572198,1516.4139099838503,-1,1,1584.881770613357,1535.3478716152827,-1,1,1591.31746041828,1539.8377081294961,0,1,1596.3938582718242,1546.0643654975477,-1,0
Leeds,Aston Villa,1532.2924102681195,1526.7623623827797,0,2022-10-02,1550.062058340803,1507.9591383123627,0,1,1541.06925340412,1535.5322392612563,1,1,1528.4801512471358,1539.5194787617418,1,1,1508.71914069336,1543.930621428549,0,1,1516.9202508715496,1534.9664040651987,-1,-1
Man City,Man United,1854.014888416965,1652.0134316919919,1,2022-10-02,1858.2350352638705,1621.642277940573,1,-1,1853.087825205998,1611.1992688324276,1,-1,1859.0043187776698,1605.1067916511204,1,1,1849.3305369658235,1640.34343674458,1,1,1849.0524100440189,1659.603953203604,1,1
Leicester,Nott'm Forest,1520.5338040396186,1465.5173343035578,1,2022-10-03,1552.0433643432914,1500.82563687356,-1,1,1581.2310759228317,1508.5659118936337,-1,0,1594.9453965565644,1500.0,0,1,1583.5387083331916,1500.0,1,0,1563.8559307378912,1500.0,1,0
Bournemouth,Leicester,1490.6108775192545,1533.1782079441352,1,2022-10-08,1488.234526747954,1528.0321279600944,0,1,1464.2094840530765,1540.0086324629065,0,1,1474.7512997242886,1562.102813665756,-1,1,1459.3575809532306,1592.4880821387976,1,1,1448.4299169528572,1578.6991846896829,-1,0
Chelsea,Wolves,1689.678214684539,1508.6525326704464,1,2022-10-08,1668.2583288784097,1522.9059316690557,1,1,1680.9679898723582,1513.965782718473,1,0,1702.374927612919,1516.4139099838503,0,1,1690.1065293453019,1535.3478716152827,1,1,1694.9460529888106,1539.8377081294961,0,1
Man City,Southampton,1861.1595794754464,1471.7311863858945,1,2022-10-08,1854.014888416965,1499.4181401105309,1,1,1858.2350352638705,1514.534819355343,1,1,1853.087825205998,1483.0804558899995,1,-1,1859.0043187776698,1487.2531479220595,1,1,1849.3305369658235,1498.6598361454323,1,1
Newcastle,Brentford,1621.8456209321523,1541.3676386207435,1,2022-10-08,1617.7152696349385,1543.7439893920439,0,0,1619.7308144376095,1535.8738183062794,0,0,1623.9424724543728,1557.7477273376185,0,1,1614.480218718941,1537.5106372274288,1,0,1584.5250868531975,1540.1472527692295,1,-1
Brighton,Tottenham,1630.0586556880125,1710.4275933833721,-1,2022-10-08,1611.0122085713908,1726.4307202624416,1,1,1620.6907856346622,1719.251579259845,1,0,1606.9358194934807,1712.1779990130024,0,-1,1574.4638834191478,1704.6911706871088,1,0,1558.1301405908184,1694.0390303856616,1,-1
Everton,Man United,1539.086609453008,1644.8687406335105,-1,2022-10-09,1508.761072892026,1652.0134316919919,1,1,1497.9983264473854,1621.642277940573,0,-1,1493.1134986479108,1611.1992688324276,0,-1,1515.4147264599383,1605.1067916511204,-1,1,1507.3468822776738,1640.34343674458,1,1
