Date,HomeTeam,AwayTeam,FTR,HomeAvgGoal_25,AwayAvgGoal_25
2019-11-02,Arsenal,Wolves,D,2.28,1.08
2019-11-02,Aston Villa,Liverpool,A,0.84,1.72
2019-11-02,Brighton,Norwich,H,1.12,0.56
2019-11-02,Man City,Southampton,H,3.08,0.96
2019-11-02,Sheffield United,Burnley,H,,1.08
2019-11-02,West Ham,Newcastle,A,1.64,0.84
2019-11-02,Watford,Chelsea,A,1.24,1.6
2019-11-03,Crystal Palace,Leicester,A,1.0,1.76
2019-11-03,Everton,Tottenham,D,1.52,1.56
2019-11-08,Norwich,Watford,A,1.44,1.12
2019-11-09,Leicester,Arsenal,H,1.56,1.48
2019-11-09,Southampton,Everton,A,1.24,1.12
2019-11-09,Tottenham,Sheffield United,D,1.96,
2019-11-09,Burnley,West Ham,H,1.32,1.12
2019-11-09,Chelsea,Crystal Palace,H,1.88,1.6
2019-11-09,Newcastle,Bournemouth,H,1.2,1.36
2019-11-10,Man United,Brighton,H,1.68,0.8
2019-11-10,Wolves,Aston Villa,H,1.4,0.88
2019-11-10,Liverpool,Man City,H,2.92,2.16
2019-11-23,Man City,Chelsea,H,3.04,1.68
2019-11-23,Watford,Burnley,A,1.2,1.08
2019-11-23,Everton,Norwich,A,1.52,0.56
2019-11-23,Crystal Palace,Liverpool,A,0.92,1.8
2019-11-23,Brighton,Leicester,A,1.16,1.68
2019-11-23,Arsenal,Southampton,D,2.12,0.96
2019-11-23,West Ham,Tottenham,A,1.6,1.6
2019-11-23,Bournemouth,Wolves,A,1.52,1.04
2019-11-24,Sheffield United,Man United,D,1.2,1.48
2019-11-25,Aston Villa,Newcastle,H,0.88,0.96
2019-11-30,Tottenham,Bournemouth,H,1.8,1.32
2019-11-30,Southampton,Watford,H,1.28,1.2
2019-11-30,Liverpool,Brighton,H,2.88,0.84
2019-11-30,Chelsea,West Ham,A,1.92,1.04
2019-11-30,Burnley,Crystal Palace,A,1.4,1.52
2019-11-30,Newcastle,Man City,D,1.16,2.16
2019-12-01,Norwich,Arsenal,D,1.44,1.44
2019-12-01,Wolves,Sheffield United,D,1.48,0.6
2019-12-01,Leicester,Everton,H,1.52,1.16
2019-12-01,Man United,Aston Villa,D,1.76,0.88
2019-12-03,Crystal Palace,Bournemouth,H,0.96,1.32
2019-12-03,Burnley,Man City,A,1.36,2.16
2019-12-04,Liverpool,Everton,H,2.8,1.12
2019-12-04,Wolves,West Ham,H,1.44,1.08
2019-12-04,Southampton,Norwich,H,1.36,0.52
2019-12-04,Chelsea,Aston Villa,H,1.8,0.92
2019-12-04,Leicester,Watford,H,1.52,1.12
2019-12-04,Man United,Tottenham,H,1.76,1.64
2019-12-05,Sheffield United,Newcastle,A,1.28,0.96
2019-12-05,Arsenal,Brighton,A,2.2,0.88
2019-12-07,Man City,Man United,A,2.88,1.52
2019-12-07,Watford,Crystal Palace,D,1.12,1.52
2019-12-07,Everton,Chelsea,H,1.44,1.6
2019-12-07,Bournemouth,Liverpool,A,1.48,1.8
2019-12-07,Tottenham,Burnley,H,1.8,1.2
2019-12-08,Aston Villa,Leicester,A,0.96,1.72
2019-12-08,Newcastle,Southampton,H,1.2,1.0
2019-12-08,Norwich,Sheffield United,A,1.48,0.64
2019-12-08,Brighton,Wolves,D,1.04,1.12
2019-12-09,West Ham,Arsenal,A,1.64,1.44
2019-12-14,Southampton,West Ham,A,1.4,1.04
2019-12-14,Liverpool,Watford,H,2.96,1.08
2019-12-14,Burnley,Newcastle,H,1.4,1.0
2019-12-14,Chelsea,Bournemouth,A,1.8,1.32
2019-12-14,Leicester,Norwich,D,1.56,0.56
2019-12-14,Sheffield United,Aston Villa,H,1.28,0.92
2019-12-15,Arsenal,Man City,A,2.12,2.28
2019-12-15,Wolves,Tottenham,A,1.48,1.56
2019-12-15,Man United,Everton,D,1.84,1.12
2019-12-16,Crystal Palace,Brighton,D,1.0,0.96
2019-12-21,Everton,Arsenal,D,1.52,1.44
2019-12-21,Aston Villa,Southampton,A,0.92,0.96
2019-12-21,Bournemouth,Burnley,A,1.4,1.12
2019-12-21,Brighton,Sheffield United,A,1.04,0.72
2019-12-21,Newcastle,Crystal Palace,H,1.24,1.48
2019-12-21,Norwich,Wolves,A,1.48,1.16
2019-12-21,Man City,Leicester,H,2.84,1.8
2019-12-22,Watford,Man United,H,1.04,1.52
2019-12-22,Tottenham,Chelsea,A,1.96,1.56
2019-12-26,Leicester,Liverpool,A,1.48,1.84
2019-12-26,Man United,Newcastle,H,1.84,1.0
2019-12-26,Everton,Burnley,H,1.48,1.16
2019-12-26,Crystal Palace,West Ham,H,1.04,0.96
2019-12-26,Sheffield United,Watford,D,1.32,1.08
2019-12-26,Bournemouth,Arsenal,D,1.24,1.36
2019-12-26,Aston Villa,Norwich,H,0.96,0.56
2019-12-26,Tottenham,Brighton,H,1.92,0.92
2019-12-26,Chelsea,Southampton,A,1.64,1.08
2019-12-27,Wolves,Man City,H,1.48,2.2
2019-12-28,Burnley,Man United,A,1.28,1.44
2019-12-28,West Ham,Leicester,A,1.68,1.76
2019-12-28,Watford,Aston Villa,H,1.04,0.84
2019-12-28,Norwich,Tottenham,D,1.4,1.6
2019-12-28,Newcastle,Everton,A,1.24,1.16
2019-12-28,Brighton,Bournemouth,H,1.0,1.36
2019-12-28,Southampton,Crystal Palace,D,1.32,1.44
2019-12-29,Arsenal,Chelsea,A,2.04,1.64
2019-12-29,Liverpool,Wolves,H,2.92,1.2
2019-12-29,Man City,Sheffield United,H,2.84,0.76
2020-01-01,Norwich,Crystal Palace,D,1.44,1.44
2020-01-01,Arsenal,Man United,H,2.0,1.48
2020-01-01,West Ham,Bournemouth,H,1.72,1.2
2020-01-01,Man City,Everton,H,2.84,1.16
2020-01-01,Newcastle,Leicester,A,1.28,1.76
2020-01-01,Southampton,Tottenham,H,1.36,1.6
2020-01-01,Watford,Wolves,H,1.12,1.16
2020-01-01,Burnley,Aston Villa,A,1.24,0.76
2020-01-01,Brighton,Chelsea,D,1.04,1.6
2020-01-02,Liverpool,Sheffield United,H,2.96,0.76
2020-01-10,Sheffield United,West Ham,H,1.28,1.0
2020-01-11,Tottenham,Liverpool,A,2.0,1.92
2020-01-11,Wolves,Newcastle,D,1.52,0.96
2020-01-11,Man United,Norwich,H,1.88,0.48
2020-01-11,Leicester,Southampton,A,1.44,1.16
2020-01-11,Everton,Brighton,H,1.4,0.96
2020-01-11,Chelsea,Burnley,H,1.6,1.08
2020-01-11,Crystal Palace,Arsenal,D,1.12,1.2
2020-01-12,Bournemouth,Watford,A,1.2,1.04
2020-01-12,Aston Villa,Man City,A,1.0,2.28
2020-01-18,Newcastle,Chelsea,H,1.28,1.48
2020-01-18,West Ham,Everton,D,1.76,1.16
2020-01-18,Southampton,Wolves,A,1.4,1.2
2020-01-18,Norwich,Bournemouth,H,1.48,1.08
2020-01-18,Watford,Tottenham,D,1.2,1.52
2020-01-18,Brighton,Aston Villa,D,1.04,0.84
2020-01-18,Arsenal,Sheffield United,D,1.96,0.76
2020-01-18,Man City,Crystal Palace,D,2.72,1.48
2020-01-19,Burnley,Leicester,H,1.28,1.84
2020-01-19,Liverpool,Man United,H,2.88,1.4
2020-01-21,Chelsea,Arsenal,D,1.64,1.16
2020-01-21,Aston Villa,Watford,H,1.0,1.16
2020-01-21,Bournemouth,Brighton,H,1.2,0.92
2020-01-21,Crystal Palace,Southampton,A,1.08,1.24
2020-01-21,Everton,Newcastle,D,1.36,1.0
2020-01-21,Sheffield United,Man City,A,1.32,2.48
2020-01-22,Man United,Burnley,A,1.96,1.08
2020-01-22,Leicester,West Ham,H,1.44,0.96
2020-01-22,Tottenham,Norwich,H,1.88,0.4
2020-01-23,Wolves,Liverpool,A,1.56,1.92
2020-01-29,West Ham,Liverpool,A,1.8,1.96
2020-02-01,Leicester,Chelsea,D,1.6,1.44
2020-02-01,Bournemouth,Aston Villa,H,1.28,0.84
2020-02-01,Crystal Palace,Sheffield United,A,1.08,0.76
2020-02-01,Liverpool,Southampton,H,2.88,1.28
2020-02-01,Newcastle,Norwich,D,1.28,0.4
2020-02-01,Watford,Everton,A,1.08,1.2
2020-02-01,West Ham,Brighton,D,1.64,0.92
2020-02-01,Man United,Wolves,D,1.96,1.28
2020-02-02,Burnley,Arsenal,D,1.32,1.16
2020-02-02,Tottenham,Man City,H,1.84,2.36
2020-02-08,Everton,Crystal Palace,H,1.32,1.52
2020-02-08,Brighton,Watford,D,1.04,1.16
2020-02-09,Sheffield United,Bournemouth,H,1.24,1.04
2020-02-14,Wolves,Leicester,D,1.52,1.84
2020-02-15,Southampton,Burnley,A,1.44,1.08
2020-02-15,Norwich,Liverpool,A,1.48,2.0
2020-02-16,Aston Villa,Tottenham,A,1.08,1.48
2020-02-16,Arsenal,Newcastle,H,1.96,1.0
2020-02-17,Chelsea,Man United,A,1.6,1.32
2020-02-19,Man City,West Ham,H,2.56,0.96
2020-02-22,Chelsea,Tottenham,H,1.6,1.48
2020-02-22,Burnley,Bournemouth,H,1.28,1.04
2020-02-22,Crystal Palace,Newcastle,H,1.0,0.96
2020-02-22,Sheffield United,Brighton,D,1.28,1.0
2020-02-22,Southampton,Aston Villa,H,1.4,0.88
2020-02-22,Leicester,Man City,A,1.6,2.28
2020-02-23,Man United,Watford,H,1.88,1.2
2020-02-23,Wolves,Norwich,H,1.52,0.4
2020-02-23,Arsenal,Everton,H,2.08,1.32
2020-02-24,Liverpool,West Ham,H,3.0,0.84
2020-02-28,Norwich,Leicester,H,1.44,1.8
2020-02-29,Brighton,Crystal Palace,A,0.96,1.56
2020-02-29,Bournemouth,Chelsea,D,1.32,1.48
2020-02-29,Newcastle,Burnley,D,1.2,1.16
2020-02-29,West Ham,Southampton,H,1.76,1.2
2020-02-29,Watford,Liverpool,H,1.16,1.92
2020-03-01,Everton,Man United,D,1.4,1.36
2020-03-01,Tottenham,Wolves,A,1.88,1.24
2020-03-07,Liverpool,Bournemouth,H,3.0,1.04
2020-03-07,Arsenal,West Ham,H,2.04,0.84
2020-03-07,Crystal Palace,Watford,H,1.0,1.12
2020-03-07,Sheffield United,Norwich,H,1.24,0.4
2020-03-07,Southampton,Newcastle,A,1.36,0.92
2020-03-07,Wolves,Brighton,D,1.56,0.96
2020-03-07,Burnley,Tottenham,D,1.36,1.48
2020-03-08,Chelsea,Everton,H,1.6,1.36
2020-03-08,Man United,Man City,H,1.84,2.32
2020-03-09,Leicester,Aston Villa,H,1.6,0.84
2020-06-17,Aston Villa,Sheffield United,D,1.08,0.8
2020-06-17,Man City,Arsenal,H,2.52,1.08
2020-06-19,Norwich,Southampton,A,1.44,1.2
2020-06-19,Tottenham,Man United,D,1.76,1.32
2020-06-20,Watford,Leicester,D,1.24,1.76
2020-06-20,Brighton,Arsenal,H,0.92,1.0
2020-06-20,West Ham,Wolves,A,1.76,1.28
2020-06-20,Bournemouth,Crystal Palace,A,1.32,1.56
2020-06-21,Newcastle,Sheffield United,H,1.2,0.76
2020-06-21,Aston Villa,Chelsea,A,1.08,1.48
2020-06-21,Everton,Liverpool,D,1.4,1.8
2020-06-22,Man City,Burnley,H,2.52,1.16
2020-06-23,Leicester,Brighton,D,1.68,0.96
2020-06-23,Tottenham,West Ham,H,1.76,0.76
2020-06-24,Liverpool,Crystal Palace,H,2.92,1.56
2020-06-24,Wolves,Bournemouth,H,1.48,1.08
2020-06-24,Newcastle,Aston Villa,D,1.28,0.8
2020-06-24,Norwich,Everton,A,1.36,1.16
2020-06-24,Man United,Sheffield United,H,1.8,0.72
2020-06-25,Burnley,Watford,H,1.36,1.04
2020-06-25,Southampton,Arsenal,A,1.32,1.0
2020-06-25,Chelsea,Man City,H,1.68,2.28
2020-06-27,Aston Villa,Wolves,A,1.08,1.32
2020-06-28,Watford,Southampton,A,1.16,1.32
2020-06-29,Crystal Palace,Burnley,A,1.04,1.16
2020-06-30,Brighton,Man United,A,0.96,1.32
2020-07-01,Arsenal,Norwich,H,2.04,0.32
2020-07-01,Bournemouth,Newcastle,A,1.32,0.96
2020-07-01,Everton,Leicester,H,1.32,1.8
2020-07-01,West Ham,Chelsea,H,1.64,1.48
2020-07-02,Sheffield United,Tottenham,H,1.2,1.44
2020-07-02,Man City,Liverpool,H,2.6,1.64
2020-07-04,Chelsea,Watford,H,1.76,0.92
2020-07-04,Wolves,Arsenal,A,1.52,1.04
2020-07-04,Leicester,Crystal Palace,H,1.68,1.44
2020-07-04,Norwich,Brighton,A,1.32,0.96
2020-07-04,Man United,Bournemouth,H,1.76,1.04
2020-07-05,Burnley,Sheffield United,D,1.32,0.68
2020-07-05,Newcastle,West Ham,D,1.32,0.76
2020-07-05,Liverpool,Aston Villa,H,2.88,0.84
2020-07-05,Southampton,Man City,H,1.28,2.2
2020-07-06,Tottenham,Everton,H,1.84,1.2
2020-07-07,Crystal Palace,Chelsea,A,1.04,1.52
2020-07-07,Watford,Norwich,H,1.16,0.32
2020-07-07,Arsenal,Leicester,D,2.08,1.8
2020-07-08,Man City,Newcastle,H,2.68,1.08
2020-07-08,Sheffield United,Wolves,H,1.32,1.24
2020-07-08,West Ham,Burnley,A,1.76,1.16
2020-07-08,Brighton,Liverpool,A,0.92,1.56
2020-07-09,Aston Villa,Man United,A,1.04,1.24
2020-07-09,Bournemouth,Tottenham,D,1.28,1.4
2020-07-09,Everton,Southampton,D,1.32,1.32
2020-07-11,Norwich,West Ham,A,1.16,0.84
2020-07-11,Watford,Newcastle,H,1.2,1.04
2020-07-11,Liverpool,Burnley,D,2.8,1.12
2020-07-11,Sheffield United,Chelsea,H,1.32,1.64
2020-07-11,Brighton,Man City,A,0.96,2.08
2020-07-12,Wolves,Everton,H,1.52,1.16
2020-07-12,Aston Villa,Crystal Palace,H,1.0,1.36
2020-07-12,Tottenham,Arsenal,H,1.8,1.12
2020-07-12,Bournemouth,Leicester,H,1.16,1.8
2020-07-13,Man United,Southampton,D,1.88,1.36
2020-07-14,Chelsea,Norwich,H,1.88,0.32
2020-07-15,Newcastle,Tottenham,A,1.4,1.16
2020-07-15,Arsenal,Liverpool,H,1.96,1.64
2020-07-15,Man City,Bournemouth,H,2.8,1.12
2020-07-15,Burnley,Wolves,D,1.28,1.24
2020-07-16,Everton,Aston Villa,D,1.36,0.8
2020-07-16,Leicester,Sheffield United,H,1.76,0.68
2020-07-16,Crystal Palace,Man United,A,1.08,1.28
2020-07-16,Southampton,Brighton,D,1.24,0.92
2020-07-17,West Ham,Watford,H,1.68,0.84
2020-07-18,Norwich,Burnley,A,1.16,1.16
2020-07-19,Bournemouth,Southampton,A,1.24,1.36
2020-07-19,Tottenham,Leicester,H,1.84,1.72
2020-07-20,Brighton,Newcastle,D,0.96,1.08
2020-07-20,Sheffield United,Everton,A,1.4,1.12
2020-07-20,Wolves,Crystal Palace,H,1.48,1.24
2020-07-21,Watford,Man City,A,1.28,2.24
2020-07-21,Aston Villa,Arsenal,H,1.0,1.12
2020-07-22,Liverpool,Chelsea,H,2.8,1.64
2020-07-22,Man United,West Ham,D,1.88,1.0
2020-07-26,Southampton,Sheffield United,H,1.24,0.64
2020-07-26,Chelsea,Wolves,H,1.84,1.16
2020-07-26,Newcastle,Liverpool,A,1.32,1.64
2020-07-26,West Ham,Aston Villa,D,1.76,0.84
2020-07-26,Man City,Norwich,H,2.76,0.32
2020-07-26,Arsenal,Watford,H,1.96,0.84
2020-07-26,Everton,Bournemouth,A,1.32,1.16
2020-07-26,Burnley,Brighton,A,1.28,0.92
2020-07-26,Leicester,Man United,A,1.84,1.32
2020-07-26,Crystal Palace,Tottenham,D,1.0,1.16
2020-09-12,Fulham,Arsenal,A,1.2,1.04
2020-09-12,Crystal Palace,Southampton,H,1.0,1.4
2020-09-12,Liverpool,Leeds,H,2.88,1.12
2020-09-12,West Ham,Newcastle,A,1.76,1.04
2020-09-13,West Brom,Leicester,A,0.96,1.68
2020-09-13,Tottenham,Everton,A,1.84,1.16
2020-09-14,Brighton,Chelsea,A,0.92,1.76
2020-09-14,Sheffield United,Wolves,A,1.32,1.12
2020-09-19,Everton,West Brom,H,1.32,0.56
2020-09-19,Leeds,Fulham,H,1.44,0.72
2020-09-19,Man United,Crystal Palace,A,1.92,1.2
2020-09-19,Arsenal,West Ham,H,2.0,1.0
2020-09-20,Leicester,Burnley,H,1.8,1.16
2020-09-20,Chelsea,Liverpool,A,1.72,1.72
2020-09-20,Southampton,Tottenham,A,1.32,1.12
2020-09-20,Newcastle,Brighton,A,1.28,0.92
2020-09-21,Aston Villa,Sheffield United,H,1.04,0.64
2020-09-21,Wolves,Man City,A,1.44,2.32
2020-09-26,Brighton,Man United,A,0.92,1.36
2020-09-26,Crystal Palace,Everton,A,1.0,1.08
2020-09-26,West Brom,Chelsea,D,0.96,1.8
2020-09-26,Burnley,Southampton,A,1.24,1.4
2020-09-27,Sheffield United,Leeds,A,1.24,1.24
2020-09-27,Tottenham,Newcastle,D,1.8,1.12
2020-09-27,Man City,Leicester,A,2.84,1.76
2020-09-27,West Ham,Wolves,H,1.64,1.2
2020-09-28,Fulham,Aston Villa,A,1.16,0.88
2020-09-28,Liverpool,Arsenal,H,2.84,1.12
2020-10-03,Leeds,Man City,D,1.6,2.4
2020-10-03,Newcastle,Burnley,H,1.2,1.12
2020-10-03,Everton,Brighton,H,1.52,1.0
2020-10-03,Chelsea,Crystal Palace,H,1.64,1.16
2020-10-04,Leicester,West Ham,A,1.88,1.04
2020-10-04,Southampton,West Brom,H,1.32,0.64
2020-10-04,Arsenal,Sheffield United,H,2.0,0.64
2020-10-04,Wolves,Fulham,H,1.44,0.8
2020-10-04,Man United,Tottenham,A,1.84,1.28
2020-10-04,Aston Villa,Liverpool,H,1.04,1.8
2020-10-17,Everton,Liverpool,D,1.68,1.88
2020-10-17,Chelsea,Southampton,D,1.76,1.36
2020-10-17,Man City,Arsenal,H,2.68,1.16
2020-10-17,Newcastle,Man United,A,1.24,1.36
2020-10-18,Leicester,Aston Villa,A,1.76,0.96
2020-10-18,Tottenham,West Ham,D,1.76,1.16
2020-10-18,Sheffield United,Fulham,D,1.2,0.76
2020-10-18,Crystal Palace,Brighton,D,1.0,1.0
2020-10-19,West Brom,Burnley,D,0.96,1.16
2020-10-19,Leeds,Wolves,A,1.56,1.16
2020-10-23,Aston Villa,Leeds,A,1.32,1.24
2020-10-24,West Ham,Man City,D,1.72,2.36
2020-10-24,Fulham,Crystal Palace,A,1.12,1.04
2020-10-24,Man United,Chelsea,D,1.8,1.92
2020-10-24,Liverpool,Sheffield United,H,2.8,0.68
2020-10-25,Southampton,Everton,H,1.32,1.08
2020-10-25,Wolves,Newcastle,D,1.4,1.08
2020-10-25,Arsenal,Leicester,A,1.88,1.92
2020-10-26,Brighton,West Brom,D,1.0,0.64
2020-10-26,Burnley,Tottenham,A,1.2,1.52
2020-10-30,Wolves,Crystal Palace,H,1.36,1.12
2020-10-31,Liverpool,West Ham,H,2.8,1.28
2020-10-31,Burnley,Chelsea,A,1.16,1.84
2020-10-31,Sheffield United,Man City,A,1.2,2.28
2020-11-01,Aston Villa,Southampton,A,1.32,1.44
2020-11-01,Newcastle,Everton,H,1.16,1.0
2020-11-01,Man United,Arsenal,A,1.72,1.12
2020-11-01,Tottenham,Brighton,H,1.72,1.04
2020-11-02,Fulham,West Brom,H,1.12,0.68
2020-11-02,Leeds,Leicester,A,1.48,1.88
2020-11-06,Brighton,Burnley,D,1.04,1.08
2020-11-06,Southampton,Newcastle,H,1.36,1.12
2020-11-07,Everton,Man United,A,1.68,1.4
2020-11-07,Crystal Palace,Leeds,H,0.96,1.32
2020-11-07,Chelsea,Sheffield United,H,1.76,0.72
2020-11-07,West Ham,Fulham,H,1.6,0.8
2020-11-08,Leicester,Wolves,H,1.68,1.2
2020-11-08,Arsenal,Aston Villa,A,1.8,1.0
2020-11-08,West Brom,Tottenham,A,0.96,1.52
2020-11-08,Man City,Liverpool,D,2.68,1.88
2020-11-21,Newcastle,Chelsea,A,1.24,1.96
2020-11-21,Aston Villa,Brighton,A,1.4,1.08
2020-11-21,Tottenham,Man City,H,1.76,2.24
2020-11-21,Man United,West Brom,H,1.72,0.6
2020-11-22,Fulham,Everton,A,1.16,1.04
2020-11-22,Sheffield United,West Ham,A,1.08,1.28
2020-11-22,Leeds,Arsenal,D,1.44,1.12
2020-11-22,Liverpool,Leicester,H,2.8,1.88
2020-11-23,Wolves,Southampton,D,1.44,1.56
2020-11-23,Burnley,Crystal Palace,H,1.08,1.08
2020-11-27,Crystal Palace,Newcastle,A,1.08,1.08
2020-11-28,West Brom,Sheffield United,H,0.96,0.76
2020-11-28,Everton,Leeds,A,1.68,1.12
2020-11-28,Man City,Burnley,H,2.6,0.96
2020-11-28,Brighton,Liverpool,D,1.04,1.8
2020-11-29,Southampton,Man United,A,1.32,1.52
2020-11-29,Chelsea,Tottenham,D,1.84,1.52
2020-11-29,Arsenal,Wolves,A,1.72,1.16
2020-11-30,Leicester,Fulham,A,1.72,0.72
2020-11-30,West Ham,Aston Villa,H,1.64,1.12
2020-12-05,Burnley,Everton,D,1.04,1.16
2020-12-05,Man City,Fulham,H,2.72,0.76
2020-12-05,West Ham,Man United,A,1.64,1.6
2020-12-05,Chelsea,Leeds,H,1.76,1.08
2020-12-06,West Brom,Crystal Palace,A,1.0,0.96
2020-12-06,Sheffield United,Leicester,A,1.04,1.8
2020-12-06,Tottenham,Arsenal,H,1.84,1.12
2020-12-06,Liverpool,Wolves,H,2.72,1.16
2020-12-07,Brighton,Southampton,A,1.04,1.56
2020-12-11,Leeds,West Ham,A,1.36,1.28
2020-12-12,Wolves,Aston Villa,A,1.36,1.16
2020-12-12,Newcastle,West Brom,H,1.12,0.56
2020-12-12,Man United,Man City,D,1.72,2.2
2020-12-12,Everton,Chelsea,H,1.52,2.0
2020-12-13,Southampton,Sheffield United,H,1.28,0.72
2020-12-13,Crystal Palace,Tottenham,D,1.08,1.52
2020-12-13,Fulham,Liverpool,D,1.16,1.76
2020-12-13,Arsenal,Burnley,A,1.68,0.88
2020-12-13,Leicester,Brighton,H,1.64,1.16
2020-12-15,Wolves,Chelsea,H,1.32,2.0
2020-12-15,Man City,West Brom,D,2.76,0.56
2020-12-16,Fulham,Brighton,D,1.12,1.12
2020-12-16,Leicester,Everton,A,1.76,1.12
2020-12-16,Liverpool,Tottenham,H,2.8,1.56
2020-12-16,Arsenal,Southampton,D,1.64,1.64
2020-12-16,Leeds,Newcastle,H,1.28,1.12
2020-12-16,West Ham,Crystal Palace,D,1.56,1.04
2020-12-17,Sheffield United,Man United,A,1.04,1.72
2020-12-17,Aston Villa,Burnley,D,1.36,0.92
2020-12-19,Everton,Arsenal,H,1.48,1.0
2020-12-19,Newcastle,Fulham,D,1.12,0.72
2020-12-19,Crystal Palace,Liverpool,A,0.92,1.68
2020-12-19,Southampton,Man City,A,1.36,2.04
2020-12-20,West Brom,Aston Villa,A,1.04,1.12
2020-12-20,Man United,Leeds,H,1.72,1.0
2020-12-20,Brighton,Sheffield United,D,1.04,0.72
2020-12-20,Tottenham,Leicester,A,1.84,1.88
2020-12-21,Burnley,Wolves,H,1.08,1.16
2020-12-21,Chelsea,West Ham,H,1.76,1.2
2020-12-26,Leicester,Man United,D,1.76,1.8
2020-12-26,Aston Villa,Crystal Palace,H,1.36,1.08
2020-12-26,Fulham,Southampton,D,1.12,1.68
2020-12-26,Arsenal,Chelsea,H,1.6,2.04
2020-12-26,Man City,Newcastle,H,2.76,1.04
2020-12-26,Sheffield United,Everton,A,1.08,1.2
2020-12-27,Leeds,Burnley,H,1.4,0.88
2020-12-27,West Ham,Brighton,D,1.6,1.0
2020-12-27,Liverpool,West Brom,D,2.72,0.56
2020-12-27,Wolves,Tottenham,D,1.36,1.52
2020-12-28,Crystal Palace,Leicester,D,0.92,1.92
2020-12-28,Chelsea,Aston Villa,D,1.84,1.24
2020-12-29,Man United,Wolves,H,1.8,1.2
2020-12-29,West Brom,Leeds,A,1.0,1.04
2020-12-29,Burnley,Sheffield United,H,1.12,0.72
2020-12-29,Brighton,Arsenal,A,1.04,1.0
2020-12-29,Southampton,West Ham,D,1.32,1.16
2020-12-30,Newcastle,Liverpool,D,1.16,1.88
2021-01-01,Everton,West Ham,A,1.52,1.04
2021-01-01,Man United,Aston Villa,H,1.8,1.24
2021-01-02,Tottenham,Leeds,H,1.72,1.12
2021-01-02,Crystal Palace,Sheffield United,H,0.92,0.64
2021-01-02,Brighton,Wolves,D,1.04,1.12
2021-01-02,West Brom,Arsenal,A,0.96,1.0
2021-01-03,Newcastle,Leicester,A,1.12,1.88
2021-01-03,Chelsea,Man City,A,1.8,1.88
2021-01-04,Southampton,Liverpool,H,1.28,1.76
2021-01-12,Burnley,Man United,A,1.04,1.84
2021-01-12,Sheffield United,Newcastle,H,1.04,1.0
2021-01-12,Wolves,Everton,A,1.36,1.24
2021-01-13,Tottenham,Fulham,D,1.84,0.72
2021-01-13,Man City,Brighton,H,2.76,1.08
2021-01-14,Arsenal,Crystal Palace,D,1.64,1.0
2021-01-16,Wolves,West Brom,A,1.32,0.56
2021-01-16,Leeds,Brighton,A,1.44,1.08
2021-01-16,West Ham,Burnley,H,1.6,0.84
2021-01-16,Fulham,Chelsea,A,0.96,1.96
2021-01-16,Leicester,Southampton,H,1.72,1.6
2021-01-17,Man City,Crystal Palace,H,2.64,1.0
2021-01-17,Sheffield United,Tottenham,A,1.08,1.48
2021-01-17,Liverpool,Man United,D,2.64,1.84
2021-01-18,Arsenal,Newcastle,H,1.52,0.96
2021-01-19,West Ham,West Brom,H,1.56,0.68
2021-01-19,Leicester,Chelsea,H,1.72,1.8
2021-01-20,Man City,Aston Villa,H,2.48,1.28
2021-01-20,Fulham,Man United,A,0.92,1.84
2021-01-21,Liverpool,Burnley,A,2.52,0.8
2021-01-23,Aston Villa,Newcastle,H,1.44,0.92
2021-01-26,West Brom,Man City,A,0.96,1.88
2021-01-26,Southampton,Arsenal,A,1.28,1.08
2021-01-26,Crystal Palace,West Ham,A,0.96,1.08
2021-01-26,Newcastle,Leeds,A,1.16,1.12
2021-01-27,Burnley,Aston Villa,H,1.04,1.2
2021-01-27,Chelsea,Wolves,D,1.8,1.2
2021-01-27,Brighton,Fulham,D,1.12,0.68
2021-01-27,Everton,Leicester,D,1.4,1.96
2021-01-27,Man United,Sheffield United,A,1.84,0.56
2021-01-28,Tottenham,Liverpool,A,1.72,1.68
2021-01-30,Arsenal,Man United,D,1.6,1.92
2021-01-30,Everton,Newcastle,A,1.44,0.92
2021-01-30,Crystal Palace,Wolves,H,0.96,1.12
2021-01-30,Man City,Sheffield United,H,2.56,0.64
2021-01-30,West Brom,Fulham,D,0.88,0.68
2021-01-30,Southampton,Aston Villa,A,1.28,1.08
2021-01-31,Brighton,Tottenham,H,1.0,1.56
2021-01-31,West Ham,Liverpool,A,1.6,1.76
2021-01-31,Leicester,Leeds,A,1.6,1.2
2021-01-31,Chelsea,Burnley,H,1.72,0.76
2021-02-02,Sheffield United,West Brom,H,1.12,0.68
2021-02-02,Wolves,Arsenal,H,1.32,1.16
2021-02-02,Man United,Southampton,H,1.84,1.56
2021-02-02,Newcastle,Crystal Palace,A,1.16,0.92
2021-02-03,Burnley,Man City,A,1.08,2.0
2021-02-03,Fulham,Leicester,A,0.92,1.96
2021-02-03,Leeds,Everton,A,1.44,1.28
2021-02-03,Aston Villa,West Ham,A,1.44,1.12
2021-02-03,Liverpool,Brighton,A,2.44,1.12
2021-02-04,Tottenham,Chelsea,A,1.68,1.64
2021-02-06,Fulham,West Ham,D,0.92,1.24
2021-02-06,Newcastle,Southampton,H,1.16,1.52
2021-02-06,Man United,Everton,D,2.16,1.36
2021-02-06,Aston Villa,Arsenal,H,1.48,1.2
2021-02-06,Burnley,Brighton,D,1.04,1.12
